supplier_id,supplier_name,country,region,country_risk_level,country_risk_weight,category,tier,dependency_level,annual_spend_chf,onboarding_date,charter_signed,made_in_disclosed,traceability_level,env_score,social_score,governance_score,last_update,data_source,audited,audit_date,audit_score,non_compliance_level,action_deadline_days,audited_by_third_party,incident_penalty,esg_fields_present,esg_completeness,env_score_imputed,social_score_imputed,governance_score_imputed,dependency_penalty,tier_penalty,traceability_penalty,charter_penalty,made_in_penalty,audit_penalty,risk_score,risk_class,spend_exposure_class,recommended_action
S0643,Vega Industries,Brazil,Americas,Medium,15,Logistics,Tier 1,Low,394962.56,2018-01-06,True,True,Partial,64.83,,73.56,2024-11-11,Third-party Rating,True,2024-02-24,92.45,None,365.0,True,0.0,2,0.6666666666666666,64.83,65.365,73.56,0,0,4,0,0,0.0,44.412400000000005,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0644,Lumen Materials,Saudi Arabia,Middle East,Medium,15,Metals & Minerals,Tier 1,Low,155831.82,2022-09-24,True,False,Partial,71.64,44.5,,2024-10-11,Internal Assessment,False,,,,,False,7.0,2,0.6666666666666666,71.64,44.5,67.18,0,0,4,0,5,6.0,67.7432,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0645,Meridian Industries,China,Asia,High,25,Metals & Minerals,Tier 1,High,347821.89,2024-09-03,True,True,Limited,72.97,41.21,31.93,2024-07-22,Internal Assessment,True,2024-05-20,70.48,None,365.0,True,0.0,3,1.0,72.97,41.21,31.93,5,0,10,0,0,0.0,81.6168,High Risk,Medium Spend,Prioritize for audit and mitigation plan
S0646,Atlas Services,Saudi Arabia,Middle East,Medium,15,Logistics,Tier 1,Medium,752551.78,2017-10-08,True,True,Partial,74.71,45.24,75.44,2024-07-22,Supplier Questionnaire,True,2025-10-15,80.54,None,365.0,True,0.0,3,1.0,74.71,45.24,75.44,2,0,4,0,0,0.0,51.09440000000001,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0647,Vega Holdings,Germany,Europe,Low,5,Consulting,Tier 1,Low,326457.22,2025-06-09,False,True,Limited,74.11,59.48,66.45,2024-07-07,Internal Assessment,True,2024-03-26,89.76,None,365.0,True,0.0,3,1.0,74.11,59.48,66.45,0,0,10,12,0,0.0,58.943200000000004,Medium Risk,Medium Spend,Request signature/commitment before continuation
S0648,Aurora Group,Tunisia,Africa,Medium,15,Components,Tier 1,Medium,532321.48,2022-10-29,True,True,Partial,40.45,58.03,67.68,2024-08-09,Internal Assessment,True,2024-05-08,56.82,Minor,180.0,True,3.0,3,1.0,40.45,58.03,67.68,2,0,4,0,0,10.295,69.9994,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0649,Helios Services,Germany,Europe,Low,5,Packaging,Tier 1,Low,1113181.25,2024-09-06,False,True,Full,82.98,,70.41,2024-01-11,Supplier Questionnaire,True,2025-02-27,75.08,Minor,180.0,True,0.0,2,0.6666666666666666,82.98,64.11,70.41,0,0,0,12,0,7.0,50.3404,Medium Risk,High Spend,Request signature/commitment before continuation
S0650,Orion Components,United Arab Emirates,Middle East,Medium,15,Metals & Minerals,Tier 1,Low,341930.34,2021-09-13,True,True,Limited,72.58,60.93,49.22,2025-05-20,Third-party Rating,False,,,,,False,0.0,3,1.0,72.58,60.93,49.22,0,0,10,0,0,6.0,63.8052,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0651,Cascade Partners,Turkey,Europe/Asia,Medium,15,Tools & Machinery,Tier 2,Low,737011.8,2018-02-26,True,True,Limited,67.24,,39.47,2024-05-03,Supplier Questionnaire,True,2025-05-04,79.18,None,365.0,True,0.0,2,0.6666666666666666,67.24,67.47,39.47,0,4,10,0,0,0.0,63.8044,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0652,Aurora Industries,Japan,Asia,Low,5,Consulting,Tier 1,Low,420678.53,2022-08-01,True,True,Full,83.45,98.0,77.64,2024-06-14,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,83.45,98.0,77.64,0,0,0,0,0,2.0,17.339199999999998,Low Risk,Medium Spend,Approved; monitor annually
S0653,Argent Logistics,Japan,Asia,Low,5,Chemicals,Tier 2,Low,511051.83,2017-01-24,True,True,Partial,90.69,73.04,,2025-03-22,Supplier Questionnaire,False,,,,,False,0.0,2,0.6666666666666666,90.69,73.04,68.025,0,4,4,0,0,2.0,36.3728,Low Risk,Medium Spend,Approved; monitor annually
S0654,Atlas Manufacturing,Switzerland,Europe,Low,5,Logistics,Tier 1,High,104081.27,2022-07-29,True,True,Full,76.09,87.44,73.51,2024-05-04,Third-party Rating,True,2024-05-17,60.52,Minor,180.0,True,0.0,3,1.0,76.09,87.44,73.51,5,0,0,0,0,9.37,37.315599999999996,Low Risk,Low Spend,Approved; monitor annually
S0655,Novatek Partners,Japan,Asia,Low,5,Metals & Minerals,Tier 1,Low,340151.6,2024-09-13,True,True,Partial,59.37,56.85,88.92,2024-12-19,Third-party Rating,False,,,,,False,0.0,3,1.0,59.37,56.85,88.92,0,0,4,0,0,2.0,40.932,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0656,Aurora Holdings,Morocco,Africa,Medium,15,Logistics,Tier 1,High,338748.61,2023-10-26,True,True,Full,66.53,70.27,85.3,2024-09-06,Supplier Questionnaire,False,,,,,False,12.0,3,1.0,66.53,70.27,85.3,5,0,0,0,0,6.0,51.817600000000006,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0657,Alpine Supply,New Zealand,Oceania,Low,5,Components,Tier 1,Low,1302018.58,2024-10-11,True,True,Full,69.1,79.38,78.23,2024-07-09,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,69.1,79.38,78.23,0,0,0,0,0,2.0,28.616400000000006,Low Risk,High Spend,Approved; monitor annually
S0658,Atlas Logistics,South Africa,Africa,Medium,15,Components,Tier 2,High,699953.72,2020-01-15,True,True,Partial,51.57,28.15,73.32,2025-12-06,Supplier Questionnaire,True,2024-06-03,85.22,Minor,180.0,True,0.0,3,1.0,51.57,28.15,73.32,5,4,4,0,0,7.0,79.088,High Risk,Medium Spend,Prioritize for audit and mitigation plan
S0659,Cobalt Holdings,Turkey,Europe/Asia,Medium,15,Chemicals,Tier 2,Medium,358275.48,2024-01-27,True,False,Partial,76.75,64.53,64.89,2025-09-25,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,76.75,64.53,64.89,2,4,4,0,5,6.0,61.1832,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0660,Zenith Manufacturing,Spain,Europe,Low,5,Metals & Minerals,Tier 2,Medium,113988.42,2023-08-14,True,True,Partial,61.08,87.58,78.6,2024-09-28,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,61.08,87.58,78.6,2,4,4,0,0,2.0,37.46360000000001,Low Risk,Low Spend,Approved; monitor annually
S0661,Argent Systems,China,Asia,High,25,Components,Tier 1,High,451535.91,2024-03-04,True,False,Partial,63.08,49.35,69.98,2024-06-27,Supplier Questionnaire,True,2024-08-16,47.28,None,365.0,True,0.0,3,1.0,63.08,49.35,69.98,5,0,4,0,5,5.68,73.63400000000001,High Risk,Medium Spend,Prioritize for audit and mitigation plan
S0662,Cobalt Materials,Turkey,Europe/Asia,Medium,15,Chemicals,Tier 2,Low,415836.12,2017-03-14,True,True,Partial,63.13,53.0,55.78,2025-10-15,Internal Assessment,False,,,,,False,0.0,3,1.0,63.13,53.0,55.78,0,4,4,0,0,6.0,65.524,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0663,Atlas Partners,Brazil,Americas,Medium,15,Facility,Tier 2,Low,120454.05,2019-03-30,True,True,Partial,65.4,67.92,69.62,2025-05-17,Supplier Questionnaire,True,2024-11-23,64.55,Minor,180.0,True,0.0,3,1.0,65.4,67.92,69.62,0,4,4,0,0,8.3625,56.8541,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0664,Orion Manufacturing,Malaysia,Asia,Medium,15,Metals & Minerals,Tier 1,Low,362551.06,2019-08-30,True,True,Full,49.04,76.27,63.9,2024-02-07,Supplier Questionnaire,True,2024-08-21,84.69,Minor,180.0,True,0.0,3,1.0,49.04,76.27,63.9,0,0,0,0,0,7.0,50.5628,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0665,Atlas Partners,Tunisia,Africa,Medium,15,Metals & Minerals,Tier 1,Medium,1282166.02,2019-11-19,True,False,Partial,67.68,58.72,53.77,2024-12-24,Third-party Rating,False,,,,,False,0.0,3,1.0,67.68,58.72,53.77,2,0,4,0,5,6.0,65.6052,Medium Risk,High Spend,Monitor quarterly; request additional evidence
S0666,Vega Holdings,South Korea,Asia,Low,5,Components,Tier 2,Low,154564.9,2020-06-25,False,True,Partial,61.2,51.92,59.72,2024-08-13,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,61.2,51.92,59.72,0,4,4,12,0,2.0,67.7356,Medium Risk,Low Spend,Request signature/commitment before continuation
S0667,Lumen Holdings,India,Asia,High,25,Components,Tier 1,Low,214762.48,2018-04-09,True,True,Partial,62.32,63.37,82.84,2025-12-18,Supplier Questionnaire,True,2025-02-17,62.24,None,365.0,True,3.0,3,1.0,62.32,63.37,82.84,0,0,4,0,0,1.9399999999999995,52.0336,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0668,Vega Systems,Singapore,Asia,Low,5,Chemicals,Tier 1,Medium,56473.58,2016-09-24,True,True,Full,59.88,80.35,68.01,2025-06-06,Internal Assessment,False,,,,,False,0.0,3,1.0,59.88,80.35,68.01,2,0,0,0,0,2.0,36.0804,Low Risk,Low Spend,Approved; monitor annually
S0669,Novatek Components,United Arab Emirates,Middle East,Medium,15,Metals & Minerals,Tier 1,Low,1331836.65,2022-03-11,True,True,Partial,61.21,67.44,65.88,2025-03-11,Supplier Questionnaire,True,2024-04-24,73.15,None,365.0,True,0.0,3,1.0,61.21,67.44,65.88,0,0,4,0,0,0.0,47.0536,Medium Risk,High Spend,Monitor quarterly; request additional evidence
S0670,Argent Services,Japan,Asia,Low,5,Tools & Machinery,Tier 1,Medium,803161.45,2020-08-18,True,False,Limited,74.86,61.11,72.15,2025-09-06,Supplier Questionnaire,True,2025-04-19,98.0,Minor,180.0,False,0.0,3,1.0,74.86,61.11,72.15,2,0,10,0,5,7.0,58.2572,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0671,Meridian Partners,Germany,Europe,Low,5,Logistics,Tier 2,Low,303426.13,2021-03-09,True,True,Full,57.16,65.5,85.86,2025-02-01,Supplier Questionnaire,True,2025-10-11,89.36,None,365.0,True,0.0,3,1.0,57.16,65.5,85.86,0,4,0,0,0,0.0,37.07,Low Risk,Medium Spend,Approved; monitor annually
S0672,Nimbus Holdings,France,Europe,Low,5,Metals & Minerals,Tier 1,High,441792.63,2020-10-15,True,True,Full,60.73,67.41,72.88,2024-06-23,Supplier Questionnaire,False,,,,,False,3.0,3,1.0,60.73,67.41,72.88,5,0,0,0,0,2.0,44.11000000000001,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0673,Orion Components,Tunisia,Africa,Medium,15,IT Services,Tier 2,Low,45516.18,2021-10-18,True,True,Full,61.76,45.61,60.23,2024-09-24,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,61.76,45.61,60.23,0,4,0,0,0,6.0,63.4396,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0674,Orion Industries,Thailand,Asia,Medium,15,Components,Tier 3,Medium,62402.18,2021-05-01,True,False,Partial,70.03,62.52,59.39,2025-11-27,Third-party Rating,True,2025-07-01,64.89,None,365.0,True,0.0,3,1.0,70.03,62.52,59.39,2,8,4,0,5,1.2774999999999999,64.9063,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0675,Orion Systems,Germany,Europe,Low,5,IT Services,Tier 1,High,788132.8,2024-02-15,True,False,Full,69.7,80.78,73.23,2024-07-13,Third-party Rating,True,2024-12-22,58.87,Major,30.0,True,0.0,3,1.0,69.7,80.78,73.23,5,0,0,0,5,17.7825,55.2709,Medium Risk,Medium Spend,Immediate corrective action + 30-day follow-up
S0676,Eclipse Group,United Arab Emirates,Middle East,Medium,15,Packaging,Tier 1,Medium,255538.23,2023-03-06,True,True,Full,64.35,83.4,72.29,2025-09-18,Supplier Questionnaire,True,2025-12-19,83.12,None,365.0,True,0.0,3,1.0,64.35,83.4,72.29,2,0,0,0,0,0.0,35.7392,Low Risk,Medium Spend,Approved; monitor annually
S0677,Argent Components,Thailand,Asia,Medium,15,Chemicals,Tier 1,Low,298684.43,2018-06-07,True,True,Partial,64.91,77.07,59.85,2024-02-14,Supplier Questionnaire,True,2025-05-02,70.17,Minor,180.0,False,0.0,3,1.0,64.91,77.07,59.85,0,0,4,0,0,7.0,51.095200000000006,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0678,Argent Services,South Korea,Asia,Low,5,Logistics,Tier 1,Low,203811.97,2025-04-06,True,False,Partial,86.28,,,2025-05-21,Supplier Questionnaire,True,2025-03-31,75.0,None,365.0,False,0.0,1,0.3333333333333333,86.28,65.365,67.73,0,0,4,0,5,0.0,39.772000000000006,Low Risk,Low Spend,Approved; monitor annually
S0679,Zenith Logistics,Italy,Europe,Low,5,Logistics,Tier 3,Low,57875.27,2020-11-08,True,True,Limited,59.37,77.44,58.64,2024-11-21,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,59.37,77.44,58.64,0,8,10,0,0,2.0,56.385600000000004,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0680,Lumen Supply,India,Asia,High,25,Logistics,Tier 1,Medium,130022.13,2018-07-26,True,True,Partial,72.01,70.18,73.87,2025-12-21,Supplier Questionnaire,True,2024-02-11,63.98,None,365.0,False,3.0,3,1.0,72.01,70.18,73.87,2,0,4,0,0,1.5050000000000008,51.0318,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0681,Cobalt Manufacturing,Japan,Asia,Low,5,IT Services,Tier 2,Low,62730.82,2024-01-10,True,True,Partial,78.81,54.16,79.79,2024-04-24,Supplier Questionnaire,False,,,,,False,7.0,3,1.0,78.81,54.16,79.79,0,4,4,0,0,2.0,47.336400000000005,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0682,Orion Industries,Vietnam,Asia,High,25,Tools & Machinery,Tier 1,Low,148091.54,2021-05-21,True,False,Full,64.99,64.07,76.01,2024-07-19,Third-party Rating,True,2024-08-30,59.52,Minor,180.0,True,0.0,3,1.0,64.99,64.07,76.01,0,0,0,0,5,9.62,60.2216,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0683,Orion Holdings,South Korea,Asia,Low,5,Tools & Machinery,Tier 2,Medium,634499.46,2023-02-26,True,True,Partial,51.37,,81.47,2025-02-19,Supplier Questionnaire,True,2024-11-15,69.81,Minor,180.0,True,0.0,2,0.6666666666666666,51.37,67.47,81.47,2,4,4,0,0,7.047499999999999,52.355500000000006,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0684,Helios Logistics,France,Europe,Low,5,IT Services,Tier 1,Medium,46332.53,2018-09-22,True,True,Full,76.92,74.89,,2024-02-07,Third-party Rating,True,2025-05-18,72.35,None,365.0,False,0.0,2,0.6666666666666666,76.92,74.89,68.87,2,0,0,0,0,0.0,31.217999999999996,Low Risk,Low Spend,Approved; monitor annually
S0685,Vega Materials,Mexico,Americas,Medium,15,Metals & Minerals,Tier 1,High,261051.0,2017-10-23,True,True,Full,69.53,47.01,64.54,2025-01-03,Internal Assessment,True,2025-01-10,64.11,Minor,180.0,True,0.0,3,1.0,69.53,47.01,64.54,5,0,0,0,0,8.4725,62.79730000000001,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0686,Cascade Industries,Japan,Asia,Low,5,Packaging,Tier 2,Low,115586.51,2022-10-22,True,True,Partial,66.39,54.16,,2024-12-04,Third-party Rating,False,,,,,False,0.0,2,0.6666666666666666,66.39,54.16,69.13,0,4,4,0,0,2.0,50.3752,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0687,Nimbus Group,Turkey,Europe/Asia,Medium,15,Consulting,Tier 3,Medium,115095.5,2023-02-01,True,True,Partial,67.04,67.59,,2025-08-12,Third-party Rating,False,,,,,False,0.0,2,0.6666666666666666,67.04,67.59,66.98,2,8,4,0,0,6.0,61.0092,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0688,Aurora Supply,Canada,Americas,Low,5,IT Services,Tier 2,Low,47584.42,2017-01-25,True,True,Full,68.76,63.08,,2025-04-15,Third-party Rating,False,,,,,False,0.0,2,0.6666666666666666,68.76,63.08,68.87,0,4,0,0,0,2.0,42.2268,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0689,Nimbus Systems,France,Europe,Low,5,Metals & Minerals,Tier 1,Low,100113.76,2025-08-15,True,True,Partial,77.77,85.35,70.63,2025-01-20,Third-party Rating,False,,,,,False,0.0,3,1.0,77.77,85.35,70.63,0,0,4,0,0,2.0,30.232800000000008,Low Risk,Low Spend,Approved; monitor annually
S0690,Nimbus Systems,South Korea,Asia,Low,5,Components,Tier 1,Low,509322.73,2020-10-30,True,True,Partial,95.98,72.16,73.08,2024-02-29,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,95.98,72.16,73.08,0,0,4,0,0,2.0,29.626000000000005,Low Risk,Medium Spend,Approved; monitor annually
S0691,Nimbus Holdings,Turkey,Europe/Asia,Medium,15,Consulting,Tier 2,Low,165481.12,2016-06-07,True,True,Limited,,55.45,51.17,2025-05-19,Supplier Questionnaire,False,,,,,False,0.0,2,0.6666666666666666,69.58,55.45,51.17,0,4,10,0,0,6.0,70.2132,High Risk,Low Spend,Prioritize for audit and mitigation plan
S0692,Zenith Systems,Malaysia,Asia,Medium,15,Chemicals,Tier 1,Low,484713.05,2022-04-30,True,True,Partial,70.35,59.0,73.95,2024-03-17,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,70.35,59.0,73.95,0,0,4,0,0,6.0,51.288000000000004,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0693,Atlas Partners,Taiwan,Asia,Low,5,Components,Tier 2,Medium,335633.96,2024-03-09,True,True,Limited,46.28,92.5,69.66,2025-09-25,Supplier Questionnaire,True,2025-03-08,66.22,None,365.0,True,0.0,3,1.0,46.28,92.5,69.66,2,4,10,0,0,0.9450000000000003,47.44540000000001,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0694,Novatek Logistics,Switzerland,Europe,Low,5,IT Services,Tier 2,Low,213655.35,2024-11-01,True,True,Partial,64.24,73.11,82.97,2024-02-24,Third-party Rating,False,,,,,False,0.0,3,1.0,64.24,73.11,82.97,0,4,4,0,0,2.0,38.9684,Low Risk,Low Spend,Approved; monitor annually
S0695,Vega Systems,Mexico,Americas,Medium,15,Components,Tier 1,Low,204201.8,2022-02-08,False,True,Limited,60.93,56.15,49.82,2025-11-19,Supplier Questionnaire,True,2024-02-22,78.56,Minor,180.0,True,0.0,3,1.0,60.93,56.15,49.82,0,0,10,12,0,7.0,81.78720000000001,High Risk,Low Spend,Request signature/commitment before continuation
S0696,Vega Materials,Italy,Europe,Low,5,Facility,Tier 1,High,153228.09,2020-02-09,True,True,Limited,59.67,85.47,74.33,2025-06-02,Supplier Questionnaire,True,2025-07-03,87.24,None,365.0,True,0.0,3,1.0,59.67,85.47,74.33,5,0,10,0,0,0.0,43.0688,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0697,Aurora Group,New Zealand,Oceania,Low,5,Metals & Minerals,Tier 1,Low,132371.38,2023-10-19,True,True,Partial,78.24,64.61,83.56,2024-09-05,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,78.24,64.61,83.56,0,0,4,0,0,2.0,34.259600000000006,Low Risk,Low Spend,Approved; monitor annually
S0698,Nimbus Group,South Korea,Asia,Low,5,Tools & Machinery,Tier 2,Low,174837.85,2018-09-30,True,True,Partial,58.42,71.85,71.52,2024-01-18,Third-party Rating,False,,,,,False,0.0,3,1.0,58.42,71.85,71.52,0,4,4,0,0,2.0,44.766000000000005,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0699,Novatek Holdings,Turkey,Europe/Asia,Medium,15,Consulting,Tier 1,Medium,128545.76,2022-09-02,True,True,Limited,,76.31,68.39,2025-04-17,Third-party Rating,False,,,,,False,0.0,2,0.6666666666666666,69.58,76.31,68.39,2,0,10,0,0,6.0,54.3588,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0700,Meridian Manufacturing,Tunisia,Africa,Medium,15,Metals & Minerals,Tier 1,Low,971552.92,2016-12-14,True,True,Partial,79.72,69.23,,2025-12-18,Supplier Questionnaire,True,2025-06-06,68.15,None,365.0,True,3.0,2,0.6666666666666666,79.72,69.23,67.18,0,0,4,0,0,0.4624999999999986,42.851299999999995,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0701,Cobalt Materials,South Korea,Asia,Low,5,Components,Tier 1,Low,183538.5,2021-11-11,True,True,Full,73.75,81.16,76.96,2025-08-26,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,73.75,81.16,76.96,0,0,0,0,0,2.0,27.008800000000004,Low Risk,Low Spend,Approved; monitor annually
S0702,Vega Industries,Malaysia,Asia,Medium,15,IT Services,Tier 3,Medium,588502.46,2017-09-05,True,True,Limited,57.15,54.52,74.64,2024-02-10,Supplier Questionnaire,True,2025-04-13,91.14,None,365.0,True,0.0,3,1.0,57.15,54.52,74.64,2,8,10,0,0,0.0,66.5552,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0703,Helios Partners,Vietnam,Asia,High,25,Facility,Tier 2,Low,229693.84,2018-03-02,True,True,Limited,47.42,26.02,56.8,2024-08-15,Supplier Questionnaire,True,2024-01-29,80.05,None,365.0,False,0.0,3,1.0,47.42,26.02,56.8,0,4,10,0,0,0.0,85.8884,High Risk,Low Spend,Prioritize for audit and mitigation plan
S0704,Atlas Services,Canada,Americas,Low,5,Metals & Minerals,Tier 3,Medium,324069.64,2016-12-15,True,True,Limited,73.09,56.04,64.39,2025-12-10,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,73.09,56.04,64.39,2,8,10,0,0,2.0,61.264,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0705,Atlas Supply,Japan,Asia,Low,5,Components,Tier 1,High,593332.46,2022-01-24,True,True,Limited,70.49,45.38,83.33,2025-04-28,Internal Assessment,False,,,,,False,3.0,3,1.0,70.49,45.38,83.33,5,0,10,0,0,2.0,56.8452,Medium Risk,Medium Spend,Monitor quarterly; request additional evidence
S0706,Novatek Logistics,Saudi Arabia,Middle East,Medium,15,Packaging,Tier 2,Medium,122992.6,2021-06-18,True,True,Partial,55.14,,75.29,2024-08-18,Supplier Questionnaire,False,,,,,False,12.0,2,0.6666666666666666,55.14,64.11,75.29,2,4,4,0,0,6.0,65.674,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0707,Novatek Materials,South Korea,Asia,Low,5,Components,Tier 1,Medium,229226.05,2021-12-09,True,False,Partial,78.5,60.87,72.92,2025-09-26,Internal Assessment,True,2024-12-31,85.3,None,365.0,False,0.0,3,1.0,78.5,60.87,72.92,2,0,4,0,5,0.0,44.0876,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0708,Aurora Manufacturing,France,Europe,Low,5,Components,Tier 2,Medium,101731.88,2020-12-18,True,True,Partial,67.17,66.49,81.71,2024-12-01,Third-party Rating,True,2024-09-17,88.84,None,365.0,True,0.0,3,1.0,67.17,66.49,81.71,2,4,4,0,0,0.0,41.199200000000005,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0709,Argent Industries,Thailand,Asia,Medium,15,Consulting,Tier 2,High,116371.75,2020-04-11,True,True,Full,69.27,56.26,65.02,2024-11-03,Supplier Questionnaire,False,,,,,False,0.0,3,1.0,69.27,56.26,65.02,5,4,0,0,0,6.0,60.544000000000004,Medium Risk,Low Spend,Monitor quarterly; request additional evidence
S0710,Orion Holdings,Tunisia,Africa,Medium,15,Metals & Minerals,Tier 2,Medium,1129439.3,2023-03-04,True,True,Limited,,65.73,46.79,2024-05-20,Third-party Rating,True,2025-05-20,55.38,Minor,180.0,False,12.0,2,0.6666666666666666,67.95,65.73,46.79,2,4,10,0,0,10.655,81.21419999999999,High Risk,High Spend,Prioritize for audit and mitigation plan
